,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
1676,"Antwerp, Belgium",within an hour,100.0,98.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,t,13,24,24,2,4.75,4.88,4.79,4.88,4.79,4.5,4.67,t,50.0,50.0,0.0,1.0,2.0,4.34,36,66,335,45.89041095890411,91.78082191780823,1 bath,25.0,2.0,0.0,0.0
1677,"Antwerp, Belgium",within an hour,100.0,75.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire loft,Entire home/apt,3.0,2,365,t,0,4,4,0,4.5,4.5,4.75,4.75,4.75,4.5,4.5,f,250.0,250.0,0.0,3.0,6.0,0.75,0,0,110,75.34246575342466,30.136986301369863,3 baths,41.666666666666664,2.0,0.0,0.0
1678,"Antwerp, Belgium",within an hour,93.0,89.0,f,host neighbourhood not available,5,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,3,365,t,21,2,2,0,4.5,4.0,4.5,5.0,4.0,5.0,4.5,f,90.6986301369863,90.6986301369863,9.040028401666412,1.0,3.0,0.42,51,81,356,88.43835616438356,97.53424657534246,1.5 baths,30.232876712328764,3.0,0.0,9.967105774379219
1679,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,neighbourhood not available,Private room in rental unit,Private room,1.0,1,50,t,0,13,13,0,4.85,4.85,4.62,4.31,4.92,4.85,4.92,t,46.0,46.0,0.0,1.0,2.0,2.42,21,51,51,6.427397260273972,13.972602739726028,1.5 shared baths,23.0,2.0,0.0,0.0
1680,host location not available,within an hour,100.0,99.0,f,host neighbourhood not available,6,"['email', 'phone']",t,neighbourhood not available,Room in boutique hotel,Private room,1.0,1,99,t,22,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,152.84931506849315,152.84931506849315,4.520014200833207,1.0,2.0,0.18,52,81,346,144.73972602739727,94.79452054794521,1 bath,76.42465753424658,2.0,0.0,2.9571700722425533
1681,"Antwerp, Belgium",within an hour,100.0,96.0,t,host neighbourhood not available,10,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,1125,t,1,14,14,1,5.0,4.93,4.86,4.86,4.93,4.93,4.93,t,74.81095890410958,74.81095890410958,0.8738511522099169,2.0,4.0,2.61,31,61,336,68.91780821917808,92.05479452054794,1 bath,18.702739726027396,2.0,0.0,1.1680790689102019
1682,"Zwijndrecht, Belgium",within an hour,100.0,94.0,t,host neighbourhood not available,4,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire place,Entire home/apt,2.0,2,365,t,3,10,10,1,4.9,4.9,4.9,4.7,5.0,4.7,4.9,t,103.06849315068493,103.06849315068493,11.064656094131859,4.0,4.0,1.9,15,27,27,7.616438356164384,7.397260273972603,1 bath,25.767123287671232,1.0,0.0,10.735245811690932
1683,"Kapellen, Belgium",within an hour,100.0,96.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,2,365,t,6,13,13,1,4.92,4.92,5.0,5.0,5.0,5.0,4.92,t,77.84931506849315,77.84931506849315,4.520014200833205,1.0,2.0,2.83,23,53,53,11.32876712328767,14.520547945205479,1 bath,38.92465753424658,2.0,0.0,5.806106575062888
1684,host location not available,within an hour,100.0,98.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,1,1125,t,17,12,12,1,4.08,4.33,4.25,4.58,4.67,3.92,4.25,t,50.775342465753425,50.775342465753425,0.6579565481155917,1.0,2.0,2.11,42,70,345,48.035616438356165,94.52054794520548,1.5 baths,25.387671232876713,2.0,0.0,1.2958190258576106
1685,"Zierikzee, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",f,"Antwerpen, Vlaams Gewest, Belgium",Private room in bed and breakfast,Private room,1.0,2,365,t,19,2,2,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,t,149.1095890410959,149.1095890410959,4.639657184177821,2.0,2.0,0.38,49,79,354,144.93150684931507,96.98630136986301,1.5 baths,74.55479452054794,1.0,0.0,3.1115753279281666
1686,"Antwerp, Belgium",within an hour,100.0,88.0,f,host neighbourhood not available,2,['phone'],t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,3,6,t,6,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,96.1917808219178,96.1917808219178,4.06221375744429,1.0,2.0,1.7640488565488563,18,18,18,4.684931506849315,4.931506849315069,1 bath,48.0958904109589,2.0,0.0,4.2230362331733575
1687,"Geel, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire home,Entire home/apt,1.0,7,365,t,2,5,5,1,4.0,5.0,5.0,4.8,4.6,4.2,4.2,f,67.0,67.0,0.0,2.0,3.0,1.03,19,49,324,59.47397260273973,88.76712328767124,1 bath,22.333333333333332,1.5,0.0,0.0
1688,"Antwerp, Belgium",within a few hours,100.0,0.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,28,1125,t,19,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,200.0,200.0,0.0,2.0,4.0,1.7640488565488563,49,79,132,72.32876712328768,36.16438356164384,1 bath,50.0,2.0,0.0,0.0
1689,host location not available,response not available,94.5228426395939,85.94274623968947,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,14,120,t,21,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,130.0,130.0,0.0,1.0,2.0,1.7640488565488563,51,81,261,92.95890410958904,71.5068493150685,1 bath,65.0,2.0,0.0,0.0
1690,"Antwerp, Belgium",within an hour,100.0,96.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire loft,Entire home/apt,1.0,1,365,t,11,15,15,4,4.87,4.93,4.93,4.93,5.0,4.87,4.93,t,88.83561643835617,88.83561643835617,1.4259534946693764,2.0,3.0,6.52,28,55,328,79.95342465753424,89.86301369863014,1 bath,29.611872146118724,1.5,0.0,1.6051596778853428
1691,"Antwerp, Belgium",within a day,67.0,0.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire townhouse,Entire home/apt,3.0,28,60,t,7,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,82.24383561643836,82.24383561643836,4.919488780657363,3.0,5.0,1.7640488565488563,20,20,97,22.934246575342467,26.575342465753426,1.5 baths,16.448767123287674,1.6666666666666667,0.0,5.9815896763381105
1692,host location not available,within a day,86.0,100.0,f,La Ressègue,304,"['email', 'phone']",t,neighbourhood not available,Castle,Entire home/apt,7.0,7,1125,t,28,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,2039.0,2039.0,0.0,2.2114155251141554,12.0,1.7640488565488563,58,88,363,2027.827397260274,99.45205479452055,6.5 baths,169.91666666666666,1.8734070944276426,0.0,0.0
1693,"Schoten, Belgium",within an hour,93.0,99.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,2,365,t,26,16,16,2,4.69,4.81,4.56,4.94,4.88,4.69,4.56,t,99.27945205479452,99.27945205479452,3.616011360666564,1.0,3.0,3.0,56,86,176,47.846575342465755,48.21917808219178,1 bath,33.09315068493151,3.0,0.0,3.642255558250672
1694,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,63,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,18,11,11,2,3.64,3.36,3.82,4.27,4.64,4.82,3.91,t,74.66301369863014,74.66301369863014,35.694504713146614,5.0,12.0,2.32,38,68,337,67.78082191780823,92.32876712328768,1 bath,6.221917808219178,2.4,0.0,47.807479158588414
1695,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,63,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,4,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,74.66301369863014,74.66301369863014,35.694504713146614,4.0,10.0,1.7640488565488563,17,44,308,62.45753424657534,84.38356164383562,1.5 baths,7.466301369863014,2.5,0.0,47.807479158588414
1696,Belgium,within an hour,100.0,75.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,15,t,0,5,5,0,4.8,4.8,5.0,5.0,5.0,4.8,4.8,f,102.84931506849315,102.84931506849315,4.520014200833205,1.0,2.0,0.99,0,14,14,3.9452054794520546,3.8356164383561646,1 bath,51.42465753424658,2.0,0.0,4.394792709920404
1697,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,1,['phone'],t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,2,365,t,2,5,5,4,5.0,4.8,5.0,5.0,5.0,4.6,5.0,t,50.0,50.0,0.0,1.0,2.0,4.69,20,48,323,44.24657534246575,88.4931506849315,1 bath,25.0,2.0,0.0,0.0
1698,"Mirow, Germany",within a day,90.0,94.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in rental unit,Private room,1.0,1,2,t,0,32,32,1,4.59,4.72,4.59,4.72,4.66,4.31,4.59,f,27.28767123287671,27.28767123287671,0.45329841391162473,1.0,1.0,6.23,0,11,11,0.821917808219178,3.0136986301369864,1 shared bath,27.28767123287671,1.0,0.0,1.661183946563685
1699,"Antwerp, Belgium",within a few hours,100.0,80.0,f,host neighbourhood not available,1,['phone'],t,neighbourhood not available,Entire townhouse,Entire home/apt,3.0,2,1125,t,0,3,3,0,5.0,5.0,4.67,5.0,5.0,4.0,4.67,f,214.8082191780822,214.8082191780822,2.36537252976698,4.0,6.0,1.34,6,6,108,63.54794520547945,29.589041095890412,1.5 baths,35.8013698630137,1.5,0.0,1.1011555045787227
1700,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,1,365,t,24,14,14,1,4.93,4.86,4.93,5.0,4.86,4.64,4.71,f,121.7068493150685,121.7068493150685,18.243742934351598,2.0,4.0,2.64,54,84,359,120.14246575342466,98.35616438356163,1 bath,30.426712328767124,2.0,0.0,14.989906514729606
1701,host location not available,within a day,96.0,49.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,11,25,25,4,4.76,4.68,4.48,4.8,4.8,4.56,4.52,f,75.0,75.0,0.0,1.0,2.0,4.93,41,71,337,69.24657534246575,92.32876712328768,1 bath,37.5,2.0,0.0,0.0
1702,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire townhouse,Entire home/apt,1.0,2,1125,t,2,2,2,2,5.0,4.5,4.5,5.0,5.0,5.0,4.5,f,113.7095890410959,113.7095890410959,7.821711196371284,1.0,3.0,2.0,8,22,74,23.18904109589041,20.273972602739725,1.5 baths,37.903196347031965,3.0,0.0,6.878673348774862
1703,"Antwerp, Belgium",within a few hours,100.0,85.94274623968947,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in bed and breakfast,Private room,1.0,1,60,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,255.0,255.0,0.0,1.0,2.0,1.7640488565488563,0,0,82,57.28767123287671,22.465753424657535,1.5 baths,127.5,2.0,0.0,0.0
1704,"Antwerp, Belgium",within a few hours,100.0,85.94274623968947,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in bed and breakfast,Private room,1.0,1,60,t,24,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,255.0,255.0,0.0,1.0,2.0,1.7640488565488563,54,84,350,244.5205479452055,95.8904109589041,1.5 baths,127.5,2.0,0.0,0.0
1705,"Antwerp, Belgium",within a few hours,100.0,85.94274623968947,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in bed and breakfast,Private room,1.0,1,60,t,14,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,372.0,372.0,0.0,2.0,4.0,1.7640488565488563,44,74,340,346.52054794520546,93.15068493150685,1.5 baths,93.0,2.0,0.0,0.0
1706,"Antwerp, Belgium",within a few hours,100.0,85.94274623968947,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in bed and breakfast,Private room,1.0,1,60,t,23,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,255.0,255.0,0.0,1.0,2.0,1.7640488565488563,53,78,344,240.32876712328766,94.24657534246576,1.5 baths,127.5,2.0,0.0,0.0
1707,"Antwerp, Belgium",within a few hours,100.0,91.0,f,host neighbourhood not available,5,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in condo,Private room,1.0,2,21,t,0,5,5,1,4.4,4.6,4.4,4.6,4.8,4.4,4.4,f,41.42465753424658,41.42465753424658,2.2600071004166025,1.0,2.0,1.21,7,7,7,0.7945205479452054,1.9178082191780823,1.5 shared baths,20.71232876712329,2.0,0.0,5.455704971243782
1708,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,156,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,20,16,16,0,3.75,4.31,3.44,3.94,4.56,4.13,3.69,t,74.66301369863014,74.66301369863014,35.694504713146614,3.0,8.0,3.04,50,80,351,71.57260273972602,96.16438356164385,1 bath,9.332876712328767,2.6666666666666665,0.0,47.807479158588414
1709,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,156,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.526491646778043,1,5,t,16,31,31,3,4.23,4.35,4.16,3.97,4.65,4.58,4.42,t,74.66301369863014,74.66301369863014,35.694504713146614,3.0,6.0,5.85,45,75,348,71.32328767123288,95.34246575342465,1 bath,12.443835616438356,2.0,0.0,47.807479158588414
1710,"Antwerp, Belgium",a few days or more,33.0,50.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,10,120,t,21,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,80.0,80.0,0.0,2.0,4.0,1.7640488565488563,51,81,171,37.47945205479452,46.849315068493155,1 bath,20.0,2.0,0.0,0.0
1711,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,156,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,6,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,74.66301369863014,74.66301369863014,35.694504713146614,4.0,10.0,1.7640488565488563,22,51,317,64.4876712328767,86.84931506849315,1 bath,7.466301369863014,2.5,0.0,47.807479158588414
1712,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,63,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,5,2,2,0,3.5,4.5,4.0,5.0,5.0,5.0,4.5,t,74.66301369863014,74.66301369863014,35.694504713146614,4.0,10.0,0.76,19,44,311,62.821917808219176,85.2054794520548,1.5 baths,7.466301369863014,2.5,0.0,47.807479158588414
1713,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,156,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,20,6,6,1,3.0,3.17,2.33,3.5,4.17,4.17,2.83,t,74.66301369863014,74.66301369863014,35.694504713146614,6.0,12.0,1.35,44,72,343,68.25753424657535,93.97260273972603,1 bath,6.221917808219178,2.0,0.0,47.807479158588414
1714,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,2,1125,t,3,9,9,2,4.56,4.89,4.78,4.89,5.0,5.0,4.78,f,104.55890410958904,104.55890410958904,5.174956484831611,2.0,4.0,3.97,23,45,309,89.63287671232877,84.65753424657534,1 bath,26.13972602739726,2.0,0.0,4.949321656439414
1715,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,1125,t,0,2,2,0,5.0,5.0,4.5,5.0,5.0,4.5,5.0,t,95.26575342465753,95.26575342465753,10.453615747280049,1.0,2.0,0.91,0,4,83,22.164383561643834,22.73972602739726,1.5 baths,47.632876712328766,2.0,0.0,10.973109823298108
1716,"Willebroek, Belgium",within a few hours,100.0,61.0,f,host neighbourhood not available,6,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,7,t,30,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,95.0,95.0,0.0,1.0,2.0,1.7640488565488563,60,90,365,95.0,100.0,1 bath,47.5,2.0,0.0,0.0
1717,"Antwerp, Belgium",within a few hours,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,1,1125,t,0,10,10,0,4.9,4.7,5.0,4.8,4.9,4.9,4.8,t,95.1972602739726,95.1972602739726,6.972827413869455,1.0,3.0,2.19,0,0,0,0.0,0.0,1 bath,31.7324200913242,3.0,0.0,7.324609336237232
1718,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,156,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,18,19,19,2,4.42,4.42,3.53,4.16,4.63,4.89,4.37,t,74.66301369863014,74.66301369863014,35.694504713146614,3.0,8.0,3.8,37,67,342,70.24383561643836,93.69863013698631,1 bath,9.332876712328767,2.6666666666666665,0.0,47.807479158588414
1719,host location not available,within an hour,90.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,365,t,3,8,8,1,4.5,4.63,4.38,4.5,4.63,4.63,4.88,t,101.22191780821917,101.22191780821917,5.325406824869698,2.0,4.0,1.83,11,21,200,56.26301369863014,54.794520547945204,1 bath,25.305479452054794,2.0,0.0,5.2611202595069555
1720,"Antwerp, Belgium",within an hour,100.0,92.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in condo,Private room,1.0,1,20,t,22,20,20,0,4.95,4.85,4.85,4.95,4.85,4.8,4.9,f,63.35890410958904,63.35890410958904,3.0082229620045537,1.0,2.0,4.32,52,82,355,61.59452054794521,97.26027397260275,1 shared bath,31.67945205479452,2.0,0.0,4.747908765595702
1721,"Antwerp, Belgium",within a few hours,100.0,85.94274623968947,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,6,25,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,160.0,160.0,0.0,1.0,2.0,1.7640488565488563,0,0,205,89.86301369863014,56.16438356164384,1.5 baths,80.0,2.0,0.0,0.0
1722,"Boom, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,3,t,26,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,100.98356164383561,100.98356164383561,4.580147488466625,1.0,2.0,2.0,56,86,361,99.88767123287671,98.9041095890411,1 bath,50.49178082191781,2.0,0.0,4.53553767950926
1723,"Antwerp, Belgium",within an hour,100.0,86.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,0,3,3,0,5.0,4.67,5.0,5.0,5.0,4.67,5.0,f,78.98904109589041,78.98904109589041,6.328019881166491,1.0,2.0,0.59,0,0,0,0.0,0.0,1 bath,39.49452054794521,2.0,0.0,8.011263073170438
1724,host location not available,within an hour,100.0,89.0,f,host neighbourhood not available,1,"['phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in condo,Private room,1.0,2,1125,t,1,9,9,2,4.89,4.78,5.0,5.0,4.89,4.67,4.44,f,60.68493150684932,60.68493150684932,0.4825730124330973,1.0,2.0,1.96,23,53,143,23.684931506849313,39.178082191780824,1.5 shared baths,30.34246575342466,2.0,0.0,0.7952106073953974
1725,"Antwerp, Belgium",response not available,94.5228426395939,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,7,60,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,39.16986301369863,39.16986301369863,1.3439613551141891,1.0,1.0,0.28,0,0,148,16.21917808219178,40.54794520547945,1 bath,39.16986301369863,1.0,0.0,3.431110684875701
1726,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,2,365,t,0,2,2,1,4.0,4.5,4.0,5.0,4.5,4.5,4.5,t,87.0,87.0,0.0,2.0,2.0,0.8,0,0,0,0.0,0.0,1 bath,43.5,1.0,0.0,0.0
1727,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,1,365,t,15,19,19,3,4.89,4.84,4.89,4.95,5.0,4.95,4.84,t,134.93150684931507,134.93150684931507,9.892733440307063,2.0,2.0,3.93,45,75,350,129.64383561643837,95.8904109589041,1.5 baths,67.46575342465754,1.0,0.0,7.33167046845092
1728,"Schilde, Belgium",response not available,94.5228426395939,85.94274623968947,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire townhouse,Entire home/apt,3.0,4,365,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,500.0,500.0,0.0,4.0,8.0,1.7640488565488563,0,0,152,208.21917808219177,41.64383561643836,1 bath,62.5,2.0,0.0,0.0
1729,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,3,365,t,1,18,18,0,4.61,4.5,4.83,4.72,4.83,4.56,4.67,t,53.156164383561645,53.156164383561645,7.712573334849467,1.0,2.0,3.72,1,4,279,43.0027397260274,76.43835616438356,1 bath,26.578082191780823,2.0,0.0,14.509273617256238
1730,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,63,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,1,5,t,20,12,12,1,3.92,3.83,4.0,3.42,3.83,4.17,3.92,t,74.66301369863014,74.66301369863014,35.694504713146614,1.0,8.0,2.98,50,80,351,71.57260273972602,96.16438356164385,1 bath,9.332876712328767,8.0,0.0,47.807479158588414
1731,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,63,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.526491646778043,1,5,t,16,6,6,1,3.17,3.67,2.33,3.67,4.5,3.67,3.17,t,74.66301369863014,74.66301369863014,35.694504713146614,3.0,6.0,1.84,45,75,348,71.32328767123288,95.34246575342465,1 bath,12.443835616438356,2.0,0.0,47.807479158588414
1732,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,63,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,1,5,t,18,11,11,1,3.73,4.18,3.27,4.45,4.45,4.09,4.09,t,74.66301369863014,74.66301369863014,35.694504713146614,3.0,8.0,2.54,37,67,342,70.24383561643836,93.69863013698631,1 bath,9.332876712328767,2.6666666666666665,0.0,47.807479158588414
1733,"Antwerp, Belgium",within an hour,100.0,50.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Private room in townhouse,Private room,1.0,30,365,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,35.0,35.0,0.0,1.0,1.0,1.7640488565488563,0,4,279,26.753424657534246,76.43835616438356,1.5 shared baths,35.0,1.0,0.0,0.0
1734,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,1125,t,14,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,t,87.0931506849315,87.0931506849315,4.211716023083659,3.0,4.0,1.7,15,15,15,3.328767123287671,4.10958904109589,1 bath,21.773287671232875,1.3333333333333333,0.0,4.83587514053772
1735,"Antwerp, Belgium",within an hour,100.0,83.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,31,t,0,9,9,3,5.0,5.0,5.0,5.0,5.0,4.78,5.0,f,62.0,62.0,0.0,1.0,2.0,1.96,9,21,59,10.021917808219179,16.164383561643834,1 bath,31.0,2.0,0.0,0.0
